entityId,Data_Release,Id,type,CDS_Release,IDC_Release,Component,channel_metadata_version,channel_metadata_synapseId
syn52212899,Release 3.0,2d7535fc-e32a-4f39-8abb-6845ad218675,file,,,ScATAC-seqLevel1,,
syn52203495,Release 3.0,824ba25f-ae37-4121-ba53-221bfc1a9d3a,file,,,ScATAC-seqLevel1,,
syn52220713,Release 3.0,2e18e7a3-1fcd-48a1-acca-2a23d9c65fba,file,,,ScATAC-seqLevel1,,
syn52221669,Release 3.0,ca97c967-f3aa-4616-af31-9dcee3cb3cfb,file,,,ScATAC-seqLevel1,,
syn52221693,Release 3.0,add64b2a-4cba-4c07-863a-5c5d623ddb19,file,,,ScATAC-seqLevel1,,
syn52221694,Release 3.0,42bbe2eb-5c4b-44b7-b873-fa5a417603af,file,,,ScATAC-seqLevel1,,
syn52221820,Release 3.0,93ae99f4-bb41-4eb6-aa74-c63324913b51,file,,,ScATAC-seqLevel1,,
syn52221676,Release 3.0,909eeaca-5db5-45d8-ac81-341796c1390b,file,,,ScATAC-seqLevel1,,
syn52220501,Release 3.0,4a1fd218-a9d1-49ec-be2c-e11c49a50e5f,file,,,ScATAC-seqLevel1,,
syn52213168,Release 3.0,716f8721-4134-42ab-8fc2-2707b4865d92,file,,,ScATAC-seqLevel1,,
syn52203458,Release 3.0,29313b5c-1e56-4cd7-a672-c53bf78f6c5e,file,,,ScATAC-seqLevel1,,
syn52212922,Release 3.0,f76a9a1d-c70e-46f4-b85b-ffe0ecf80a92,file,,,ScATAC-seqLevel1,,
syn52221740,Release 3.0,82f06a1a-1600-44fb-a074-5f29199bb916,file,,,ScATAC-seqLevel1,,
syn52221597,Release 3.0,9723183c-abf1-4c2f-8f53-a7f8a79401c6,file,,,ScATAC-seqLevel1,,
syn52214850,Release 3.0,46915ef7-8669-431b-87c9-d3695d9cef2d,file,,,ScATAC-seqLevel1,,
syn52221729,Release 3.0,b38004d3-3223-4195-bc9a-048751047f46,file,,,ScATAC-seqLevel1,,
syn52218858,Release 3.0,bf4ef7e8-a108-4947-bd9f-f6f65ff67f71,file,,,ScATAC-seqLevel1,,
syn52212832,Release 3.0,478af8d9-2dca-4c92-a608-cc37b47a2594,file,,,ScATAC-seqLevel1,,
syn52203484,Release 3.0,51402281-113a-4956-b3d2-cd46c3482c70,file,,,ScATAC-seqLevel1,,
syn52221942,Release 3.0,07914387-7006-4043-a015-1af51827b483,file,,,ScATAC-seqLevel1,,
syn52212847,Release 3.0,bd292d00-8cdc-4b59-b80e-2e5f9f6f4d37,file,,,ScATAC-seqLevel1,,
syn52221472,Release 3.0,c6429030-c629-4505-a23e-46ac76b3d505,file,,,ScATAC-seqLevel1,,
syn52213181,Release 3.0,cdcd3b19-026e-4dde-9e6f-1c10723b15e2,file,,,ScATAC-seqLevel1,,
syn52221624,Release 3.0,9fcf3b64-6177-4b1d-8a25-459c32b03858,file,,,ScATAC-seqLevel1,,
syn52220987,Release 3.0,3c01ef02-cde1-4a6d-bc03-b69f25ee261a,file,,,ScATAC-seqLevel1,,
syn52213167,Release 3.0,615de788-c3fd-46e5-8c0b-111b474703d1,file,,,ScATAC-seqLevel1,,
syn52220495,Release 3.0,782c7531-638d-4915-a3d8-4cafa8e0b13d,file,,,ScATAC-seqLevel1,,
syn52203778,Release 3.0,38731ba7-8460-4c7a-b590-5caa4003918a,file,,,ScATAC-seqLevel1,,
syn52220358,Release 3.0,ec67ac1f-e7b2-4646-a947-fb01373d0364,file,,,ScATAC-seqLevel1,,
syn52175510,Release 3.0,89be0897-f46a-49b1-b6d5-2ec6ad16e5d1,file,,,ScATAC-seqLevel2,,
syn52175700,Release 3.0,51b1d0f5-f071-4ef9-9be1-8ff9551bfcda,file,,,ScATAC-seqLevel2,,
syn52172117,Release 3.0,4666c2ae-aaf0-43e5-9068-59a3d2593a93,file,,,ScATAC-seqLevel2,,
syn52173060,Release 3.0,01793a78-7370-4f3b-afde-737f31ef006b,file,,,ScATAC-seqLevel2,,
syn52175713,Release 3.0,9544de78-d4c4-40dc-ab51-e006a55359ba,file,,,ScATAC-seqLevel2,,
syn52169555,Release 3.0,69af03a2-2e77-49fd-b8b4-9d65d1764ef9,file,,,ScATAC-seqLevel2,,
syn52175725,Release 3.0,577b48f5-a9aa-412c-93e9-8e8f5f2127b4,file,,,ScATAC-seqLevel2,,
syn52171432,Release 3.0,b7d87f59-2d3a-4975-8e6d-344f46317e07,file,,,ScATAC-seqLevel2,,
syn52169199,Release 3.0,57d984fe-2327-4572-a617-aac7fbe25f23,file,,,ScATAC-seqLevel2,,
syn52175369,Release 3.0,da2690d0-9387-49eb-95e8-b6597ed0a281,file,,,ScATAC-seqLevel2,,
syn52175641,Release 3.0,150e1dfe-ad37-4d87-aa5e-a454ff9528f1,file,,,ScATAC-seqLevel2,,
syn52171902,Release 3.0,b6c0747a-05fe-4c12-8447-69a9f49c4aa7,file,,,ScATAC-seqLevel2,,
syn52175675,Release 3.0,931b36d5-3ad2-4578-85c4-a4fcdeb314eb,file,,,ScATAC-seqLevel2,,
syn52171636,Release 3.0,804a32a4-a085-4a14-85c8-8c57828c8ffa,file,,,ScATAC-seqLevel2,,
syn52174047,Release 3.0,926a44fe-fa74-4c0f-b305-37ea7d3f0c9d,file,,,ScATAC-seqLevel2,,
syn52170025,Release 3.0,aac89066-c2a9-40e3-95bf-67f4074d17a0,file,,,ScATAC-seqLevel2,,
syn52175230,Release 3.0,fd821c18-8740-4c6c-939c-24675408e966,file,,,ScATAC-seqLevel2,,
syn52171772,Release 3.0,38932365-b0ee-4882-a5b9-bb023354bc6f,file,,,ScATAC-seqLevel2,,
syn52171913,Release 3.0,81d0adb6-96f6-4db6-bbe4-7c6fde986d27,file,,,ScATAC-seqLevel2,,
syn52171320,Release 3.0,a83b5c19-cd34-4786-9d87-b7ddc920c474,file,,,ScATAC-seqLevel2,,
syn52172115,Release 3.0,03cd3f46-bd07-4cf6-aa2f-151cccdff98b,file,,,ScATAC-seqLevel2,,
syn52175518,Release 3.0,734f0ade-ebd2-4de0-9561-ff4733e81161,file,,,ScATAC-seqLevel2,,
syn52171282,Release 3.0,b2804582-78b8-4de2-b327-a7d7dc9247f9,file,,,ScATAC-seqLevel2,,
syn52175428,Release 3.0,a4f5b390-ad15-4327-91c5-15b5bf88c94a,file,,,ScATAC-seqLevel2,,
syn52172034,Release 3.0,c6e006dd-504b-448a-a86d-0f25d9e0a236,file,,,ScATAC-seqLevel2,,
,Release 3.0,e3eaba79-e83d-4544-aab8-1922e70acc4f,clinical,,,ScATAC-seqLevel2,,
syn52172118,Release 3.0,a0e00fcb-7b1f-4d19-ac61-176ba62471e1,file,,,ScATAC-seqLevel2,,
syn52175695,Release 3.0,47e3a269-9228-4095-bb15-c3fd92cd4de9,file,,,ScATAC-seqLevel2,,
syn52175607,Release 3.0,69de467f-eb5d-45a4-9878-068bb14bf7d7,file,,,ScATAC-seqLevel2,,
syn52175604,Release 3.0,a2695407-5fff-4acc-b2f9-0dea3e7116b9,file,,,ScATAC-seqLevel2,,
syn52172142,Release 3.0,bac81dba-66a8-47ab-8ead-9a40089d6340,file,,,ScATAC-seqLevel2,,
syn52172023,Release 3.0,6b679004-7ed9-432f-9ea9-dd138d08ed62,file,,,ScATAC-seqLevel2,,
syn52175508,Release 3.0,2ba3caf8-6d9e-40c2-971b-03c73a0a490c,file,,,ScATAC-seqLevel2,,
syn52172158,Release 3.0,da2f3713-81ff-40dc-a02a-bb6031ece74c,file,,,ScATAC-seqLevel2,,
syn52171555,Release 3.0,ccc38c59-3851-4596-8b3a-420a68f83bc4,file,,,ScATAC-seqLevel2,,
syn52175443,Release 3.0,f876bf6c-b250-40c1-a4ef-ab8ecb87980f,file,,,ScATAC-seqLevel2,,
syn52170860,Release 3.0,a7677f76-94ff-451f-8454-62f5c23e0314,file,,,ScATAC-seqLevel2,,
syn52169101,Release 3.0,d993472a-18b6-4193-9af3-fbda8caa2c9d,file,,,ScATAC-seqLevel2,,
syn52172133,Release 3.0,6ba9a981-b7fc-4126-98dd-634354a5571a,file,,,ScATAC-seqLevel2,,
syn52171346,Release 3.0,0cf27b26-459e-4ddc-8356-20bbbee36f7a,file,,,ScATAC-seqLevel2,,
syn52171289,Release 3.0,b9040c3f-adc8-4496-bd7f-c2536eee68ce,file,,,ScATAC-seqLevel2,,
syn52175632,Release 3.0,a7a03d2e-b54a-44a3-80f9-b8cc269501ac,file,,,ScATAC-seqLevel2,,
syn52171546,Release 3.0,0a18de3e-2f59-4776-94c1-654a3cfb9c52,file,,,ScATAC-seqLevel2,,
syn52172148,Release 3.0,2030e6d0-8c26-4664-b8db-5173141a973d,file,,,ScATAC-seqLevel2,,
syn52171907,Release 3.0,05ca45b8-c357-4932-b59f-fa0d2608fb98,file,,,ScATAC-seqLevel2,,
syn52171421,Release 3.0,42ffb774-0623-42d6-ad4e-2873875c192e,file,,,ScATAC-seqLevel2,,
syn52175606,Release 3.0,2c8cd024-01ad-4327-871f-cceeb54f4494,file,,,ScATAC-seqLevel2,,
syn52172955,Release 3.0,30123c39-77e8-48a2-8264-50b153237dd5,file,,,ScATAC-seqLevel2,,
syn52174889,Release 3.0,1bfd8e37-b0c2-4c10-a146-efc13be4c9cc,file,,,ScATAC-seqLevel2,,
syn52175396,Release 3.0,2b0985f4-8925-4765-a21a-4f5492c61cb0,file,,,ScATAC-seqLevel2,,
syn52171454,Release 3.0,e0b0a8f6-8d34-4c3f-93db-dee2db8d7062,file,,,ScATAC-seqLevel2,,
syn52172935,Release 3.0,230b1dc3-3e59-46e4-bf45-47e16b6c5120,file,,,ScATAC-seqLevel2,,
syn52175352,Release 3.0,18512f9c-1248-4804-afb6-0b0bd5b968fc,file,,,ScATAC-seqLevel2,,
syn52175638,Release 3.0,25fe9eff-5321-4169-b3f4-3481d625a829,file,,,ScATAC-seqLevel2,,
syn52171337,Release 3.0,1d0dfcd9-0427-4b36-b680-e5fd97c9ff7a,file,,,ScATAC-seqLevel2,,
syn52171651,Release 3.0,ca8aabbe-4a39-4c3a-be77-f7262795aa49,file,,,ScATAC-seqLevel2,,
syn52171762,Release 3.0,abb6e0fe-7c9c-44eb-879f-b6d4bddedb74,file,,,ScATAC-seqLevel2,,
syn52171304,Release 3.0,b93d6d17-c5ca-4c84-ab9d-788e7134fa9c,file,,,ScATAC-seqLevel2,,
syn52171430,Release 3.0,a9155033-01ef-4361-a901-dd73ffe11c00,file,,,ScATAC-seqLevel2,,
syn52174463,Release 3.0,98f3c548-71ff-4cd9-8723-dbbed7cc9f32,file,,,ScATAC-seqLevel2,,
syn52171327,Release 3.0,a5351ca5-0f39-4127-b6de-686bea7ebabb,file,,,ScATAC-seqLevel2,,
syn52171796,Release 3.0,14aaa234-4bcd-4b73-8555-17ca8f8791c3,file,,,ScATAC-seqLevel2,,
syn52169252,Release 3.0,c0feed99-139f-4f02-bf91-20f362b86efd,file,,,ScATAC-seqLevel2,,
syn52175563,Release 3.0,5b2b6368-e329-4cdb-945d-33b48f8380ca,file,,,ScATAC-seqLevel2,,
syn52176604,Release 3.0,ac9275b9-a244-4e67-abc9-2ce91cb06895,file,,,ScATAC-seqLevel3,,
syn52176582,Release 3.0,7fe0abe5-e070-444d-937f-d1ff865d7d1a,file,,,ScATAC-seqLevel3,,
syn52175881,Release 3.0,dc9276f6-9e8d-4acf-b520-d58d052a8166,file,,,ScATAC-seqLevel3,,
syn52176856,Release 3.0,a66be22a-0320-4af4-bf8d-07a69b45d529,file,,,ScATAC-seqLevel3,,
syn52176831,Release 3.0,046ecf3a-9eb7-4555-b1a3-f73988ced6c9,file,,,ScATAC-seqLevel3,,
syn52176484,Release 3.0,5db5ffec-fc99-4fb5-ae75-eb57ab830a1f,file,,,ScATAC-seqLevel3,,
syn52176430,Release 3.0,1f4e3d93-4556-49a1-85d9-0f9787929ecf,file,,,ScATAC-seqLevel3,,
syn52176259,Release 3.0,1fb50a4e-5188-4898-b594-19d8d3e547e1,file,,,ScATAC-seqLevel3,,
syn52176306,Release 3.0,594091aa-03ce-457e-815c-ac338cd0b719,file,,,ScATAC-seqLevel3,,
syn52175886,Release 3.0,24c54cec-e188-4a4c-89db-b8e7e51f8599,file,,,ScATAC-seqLevel3,,
syn52176837,Release 3.0,708cf7d2-75b2-454c-8ecc-ec0b5424d25f,file,,,ScATAC-seqLevel3,,
syn52175918,Release 3.0,01d83e79-634d-44d1-ba15-136a415557e1,file,,,ScATAC-seqLevel3,,
syn52176199,Release 3.0,90206379-0840-45af-b406-cad2c24976cb,file,,,ScATAC-seqLevel3,,
syn52176733,Release 3.0,3f47656f-ba89-4e34-8e06-bb204cfaaaed,file,,,ScATAC-seqLevel3,,
syn52176260,Release 3.0,079d5dab-f58d-4cc6-b9ef-92a59534f0a4,file,,,ScATAC-seqLevel3,,
syn52175922,Release 3.0,da099645-6aa3-4d5b-9f9a-596b0defa063,file,,,ScATAC-seqLevel3,,
syn52175953,Release 3.0,81694fad-2321-49ac-aa10-5285baf0c680,file,,,ScATAC-seqLevel3,,
syn52176243,Release 3.0,9167ff39-d727-4b49-9210-f51f16870730,file,,,ScATAC-seqLevel3,,
syn52176291,Release 3.0,99c57091-2e53-46b2-bde2-ec130f9854d5,file,,,ScATAC-seqLevel3,,
syn52175966,Release 3.0,b1d7e231-b42a-40d3-99b6-0ffb88655b1f,file,,,ScATAC-seqLevel3,,
syn52175916,Release 3.0,4bf5413b-164e-4248-852e-f72f5f38203c,file,,,ScATAC-seqLevel3,,
syn52175983,Release 3.0,8e40cb81-afb6-4b8b-9e4f-ddec030ae085,file,,,ScATAC-seqLevel3,,
syn52176756,Release 3.0,f3e9e1c2-1cfe-42d2-af53-1e1a32052ba1,file,,,ScATAC-seqLevel3,,
syn52175936,Release 3.0,a53bf2dd-8a98-4ae1-881d-7e343e8c40f9,file,,,ScATAC-seqLevel3,,
syn52176003,Release 3.0,194780a2-bc46-4c75-912e-0d3c7322a77c,file,,,ScATAC-seqLevel3,,
syn52176006,Release 3.0,1876255b-554b-4a6b-a281-b9a97da4e692,file,,,ScATAC-seqLevel3,,
syn52176749,Release 3.0,2b83b4d2-72c8-4546-9282-28b425d86d0c,file,,,ScATAC-seqLevel3,,
syn52176287,Release 3.0,26bc9891-b385-4b37-99f8-da07ce56b0d5,file,,,ScATAC-seqLevel3,,
syn52176321,Release 3.0,46a7d16d-9138-4472-abc7-8698312222b0,file,,,ScATAC-seqLevel3,,
syn52176337,Release 3.0,f415dd8d-f5a2-4a41-a86b-31f26f6b2db0,file,,,ScATAC-seqLevel3,,
syn52175991,Release 3.0,07e7823f-6e9c-4700-95d4-153951926216,file,,,ScATAC-seqLevel3,,
syn52176747,Release 3.0,4f7aaa29-5e7d-4eee-9896-60d152873315,file,,,ScATAC-seqLevel3,,
syn52175927,Release 3.0,72505949-e244-49ad-a586-d2bbeb59987d,file,,,ScATAC-seqLevel3,,
syn52176197,Release 3.0,8ace2424-08dc-4590-b312-4bb34cdf2f04,file,,,ScATAC-seqLevel3,,
syn52175958,Release 3.0,d29d56ba-4640-44a3-8580-8c56485c0fbb,file,,,ScATAC-seqLevel3,,
syn52176825,Release 3.0,56da3e7d-7df0-4b0a-8e24-2b10fc2cf6dd,file,,,ScATAC-seqLevel3,,
syn52175995,Release 3.0,c2bd2ee4-457d-4c7e-95b4-4d32c3b47097,file,,,ScATAC-seqLevel3,,
syn52176001,Release 3.0,72569b2d-02fe-4708-9113-6ddd0afd2dd0,file,,,ScATAC-seqLevel3,,
syn52176266,Release 3.0,e1b4b531-65d6-41c3-996d-60b6153ecc52,file,,,ScATAC-seqLevel3,,
syn52176755,Release 3.0,c2fbca7e-9b2c-40a2-aec6-b5580e63090d,file,,,ScATAC-seqLevel3,,
syn52176443,Release 3.0,4a1dac96-fa58-486b-9d9c-067194a7fd25,file,,,ScATAC-seqLevel3,,
syn52176835,Release 3.0,75a27c5c-47a7-4793-a154-1288c7730f0a,file,,,ScATAC-seqLevel3,,
syn52175984,Release 3.0,271dc496-cfa0-43dc-89e3-21a07052ff1c,file,,,ScATAC-seqLevel3,,
syn52176008,Release 3.0,c6bdcb2b-f51b-4f48-8a66-85a4678fb4c8,file,,,ScATAC-seqLevel3,,
syn52176757,Release 3.0,8e14eb8f-e007-49e1-962d-a6c32c664ab4,file,,,ScATAC-seqLevel3,,
syn52175945,Release 3.0,fdb6121c-0b0f-4281-bb8d-036917a92ce0,file,,,ScATAC-seqLevel3,,
syn52176803,Release 3.0,43916315-370d-40cb-a43a-81fcde5a97f8,file,,,ScATAC-seqLevel3,,
syn52176830,Release 3.0,6e4b4019-4c90-4a40-becc-4dfa8eb24c5c,file,,,ScATAC-seqLevel3,,
syn52176140,Release 3.0,704afa2c-d95f-493c-b97f-907653540402,file,,,ScATAC-seqLevel3,,
syn52176744,Release 3.0,2505a91f-4497-4c92-b6f8-4383b0b48c31,file,,,ScATAC-seqLevel3,,
syn52176429,Release 3.0,8ea25664-38e9-4207-9549-509a691c3385,file,,,ScATAC-seqLevel3,,
syn52176281,Release 3.0,b210cc5b-9de2-4142-8473-b09716498745,file,,,ScATAC-seqLevel3,,
syn52175968,Release 3.0,9bc83df5-5037-42af-8fb1-0413106ca71e,file,,,ScATAC-seqLevel3,,
syn52176156,Release 3.0,def3c47c-f7ad-42b0-98d6-925bcc5af683,file,,,ScATAC-seqLevel3,,
syn52176007,Release 3.0,2ab195ef-c02e-4c2d-a1c5-70fe39563213,file,,,ScATAC-seqLevel3,,
syn52176175,Release 3.0,11f10b84-6dd1-4263-b47a-6f63d8078705,file,,,ScATAC-seqLevel3,,
syn52176599,Release 3.0,e74c0bd0-ff55-40f0-b27f-888a45d09a26,file,,,ScATAC-seqLevel3,,
syn52176845,Release 3.0,b621c4e4-441f-4b8f-8bed-fe4886dfafca,file,,,ScATAC-seqLevel3,,
syn52175965,Release 3.0,039b1281-e7da-4c87-b13f-dc70da2be561,file,,,ScATAC-seqLevel3,,
syn52176129,Release 3.0,a6ba3ba6-11f2-47a3-802e-620a8ea91fa6,file,,,ScATAC-seqLevel3,,
syn52175923,Release 3.0,c80aab07-538f-4638-b971-b8d1e17c2930,file,,,ScATAC-seqLevel3,,
syn52176567,Release 3.0,66f9f4fe-2322-435e-ba50-c30e985aca26,file,,,ScATAC-seqLevel3,,
syn52176261,Release 3.0,2917cf08-60eb-4148-b034-ed611c4c31a5,file,,,ScATAC-seqLevel3,,
syn52176711,Release 3.0,a4e16268-f627-48ee-914a-985bb605cb0f,file,,,ScATAC-seqLevel3,,
syn52175952,Release 3.0,58718980-e30f-4d4a-bfda-68b0ec587014,file,,,ScATAC-seqLevel3,,
syn52176853,Release 3.0,15d47fa6-d054-4eb4-b590-4937ebff0b92,file,,,ScATAC-seqLevel3,,
syn52175948,Release 3.0,7456afcb-b345-483a-8723-fa3393696fda,file,,,ScATAC-seqLevel3,,
syn52175969,Release 3.0,d8c472d8-1614-4779-ab11-033e62b5542b,file,,,ScATAC-seqLevel3,,
syn52176226,Release 3.0,62c4ecdb-3122-4cb5-a503-26c9a01460fb,file,,,ScATAC-seqLevel3,,
syn52176325,Release 3.0,20c21e61-8b19-4a6d-bc4e-d78fb3860c2a,file,,,ScATAC-seqLevel3,,
syn52176544,Release 3.0,a5c29737-558b-4d88-a5f2-14ba0d3b4dcc,file,,,ScATAC-seqLevel3,,
syn52175994,Release 3.0,72cca217-1c2b-4159-9226-8bcb0918db6e,file,,,ScATAC-seqLevel3,,
syn52175980,Release 3.0,c1048d3a-b52a-4deb-a0e5-bfbac7961dad,file,,,ScATAC-seqLevel3,,
syn52176012,Release 3.0,b59f9561-0381-4fdc-8ee3-72813b644e51,file,,,ScATAC-seqLevel3,,
syn52176782,Release 3.0,226fe6d7-c2d4-4a5b-bc42-63e2949d77a7,file,,,ScATAC-seqLevel3,,
syn52176176,Release 3.0,459668be-df30-42e5-9ad1-368ca59f2693,file,,,ScATAC-seqLevel3,,
syn52175971,Release 3.0,c7a579e6-6947-48c4-a150-3e6920f301f5,file,,,ScATAC-seqLevel3,,
syn52176502,Release 3.0,716c6a07-193c-4687-9c1f-398162442d8a,file,,,ScATAC-seqLevel3,,
syn52175941,Release 3.0,9ab4167e-0d65-40a1-a1c1-02e1aec8b86e,file,,,ScATAC-seqLevel3,,
syn52176163,Release 3.0,a1168733-c2a6-4938-9d07-7c63d5667572,file,,,ScATAC-seqLevel3,,
syn52176100,Release 3.0,332ee0f1-fa0b-4ed4-bc2e-d2a96df14c7b,file,,,ScATAC-seqLevel3,,
syn52176304,Release 3.0,b775e6d7-bf5c-448e-a0c5-9e0a01316604,file,,,ScATAC-seqLevel3,,
syn52176720,Release 3.0,6df82fd8-1626-44a0-8e8b-32f627c9471d,file,,,ScATAC-seqLevel3,,
syn52176009,Release 3.0,f791d44f-7191-4a8e-8e45-f4bb60c49ee6,file,,,ScATAC-seqLevel3,,
syn52176010,Release 3.0,a44cb04c-cd08-4a47-bdaa-cd60de99834e,file,,,ScATAC-seqLevel3,,
syn52176727,Release 3.0,fc89f3de-13dd-411d-bb46-af7f0f008ef8,file,,,ScATAC-seqLevel3,,
syn52176812,Release 3.0,0d8f29d5-be44-4e1b-80c2-d4808ab041ef,file,,,ScATAC-seqLevel3,,
syn52175996,Release 3.0,e47e4b64-d7ab-42e3-8814-233b3d9b20b6,file,,,ScATAC-seqLevel3,,
syn52176693,Release 3.0,6cc4fc02-33f4-4954-9480-00da8152e450,file,,,ScATAC-seqLevel3,,
syn52176253,Release 3.0,e553c463-fba0-4e2c-9346-b325c3316754,file,,,ScATAC-seqLevel3,,
syn52176246,Release 3.0,d7d7398a-0c55-4561-a9b9-5af71cb33c2a,file,,,ScATAC-seqLevel3,,
syn52176311,Release 3.0,ef49fd4c-238d-425b-bbed-ed2eeec2632a,file,,,ScATAC-seqLevel3,,
syn52175973,Release 3.0,98778e25-a140-41d8-8cfa-274db0ec13e6,file,,,ScATAC-seqLevel3,,
syn52176249,Release 3.0,b5688bb9-d326-48be-bb87-05116b95026c,file,,,ScATAC-seqLevel3,,
syn52176591,Release 3.0,0ae555c7-08e1-4877-9dcf-db8b452da710,file,,,ScATAC-seqLevel3,,
syn52175928,Release 3.0,4ab88acc-f935-4c27-9c18-58cd271e357d,file,,,ScATAC-seqLevel3,,
syn52175970,Release 3.0,3f905a6e-7846-4b56-8ac7-9a3ecd483d7b,file,,,ScATAC-seqLevel3,,
syn52175999,Release 3.0,a4f1eb79-601d-4537-a0b3-20426a69f93a,file,,,ScATAC-seqLevel3,,
syn52176004,Release 3.0,219550b5-d372-4b98-add5-abdc6937d22a,file,,,ScATAC-seqLevel3,,
syn52176637,Release 3.0,0e9670f3-e670-4490-912a-6e6291a6ee5f,file,,,ScATAC-seqLevel3,,
syn52176267,Release 3.0,1ec57f37-927c-45b2-8461-810474b32f7c,file,,,ScATAC-seqLevel3,,
syn52176766,Release 3.0,456229bc-ca99-4130-b0f2-33f24d5772cb,file,,,ScATAC-seqLevel3,,
syn52176098,Release 3.0,07933060-8af5-430a-adad-9ccb281d3307,file,,,ScATAC-seqLevel3,,
syn52175906,Release 3.0,2229b09a-bd35-4e52-b571-417ea6e95732,file,,,ScATAC-seqLevel3,,
syn52176794,Release 3.0,9d2dd0d8-f56d-466e-90e0-35803ae71c1b,file,,,ScATAC-seqLevel3,,
syn52176859,Release 3.0,8cdd2579-5304-460e-9c68-19e5ed1f3de8,file,,,ScATAC-seqLevel3,,
syn52176666,Release 3.0,93e083c9-5d54-446f-af0f-97d59edf26a1,file,,,ScATAC-seqLevel3,,
syn52176765,Release 3.0,87228a52-3681-484d-a597-6534023205f1,file,,,ScATAC-seqLevel3,,
syn52176698,Release 3.0,dbd7186a-8ac5-4d6f-bdbe-10782c80a160,file,,,ScATAC-seqLevel3,,
syn52176705,Release 3.0,af34024f-f7ca-4161-8a8a-edb0f61f8093,file,,,ScATAC-seqLevel3,,
syn52176354,Release 3.0,37d63422-befd-49a6-9928-9ad122dd1d53,file,,,ScATAC-seqLevel3,,
syn52176198,Release 3.0,7b33e8aa-f83b-42b5-93ac-c46dc6aa2106,file,,,ScATAC-seqLevel3,,
syn52176240,Release 3.0,619ce197-82c2-4fd1-9283-89884997e0e7,file,,,ScATAC-seqLevel3,,
syn52176828,Release 3.0,8800e83c-bbf0-4d4e-9351-1711792dc2db,file,,,ScATAC-seqLevel3,,
syn52176600,Release 3.0,c71a7c0f-18ad-43a3-9247-031440d0e8d7,file,,,ScATAC-seqLevel3,,
syn52175975,Release 3.0,8e2d5a3c-2f74-4d99-8d0c-0d55e4f3976c,file,,,ScATAC-seqLevel3,,
syn52175981,Release 3.0,ea03912e-803a-483d-a943-bdad90d8a918,file,,,ScATAC-seqLevel3,,
syn52176609,Release 3.0,e06cf595-d392-44e2-9d2b-5916da44b320,file,,,ScATAC-seqLevel3,,
syn52176191,Release 3.0,ce821a71-2d44-4811-bf0e-2394b87209ca,file,,,ScATAC-seqLevel3,,
syn52175978,Release 3.0,ca9742a2-4464-4b28-96dc-e9363b646069,file,,,ScATAC-seqLevel3,,
syn52176729,Release 3.0,b083e7ec-c07a-49f6-9d6d-52d16dd95e8a,file,,,ScATAC-seqLevel3,,
syn52176333,Release 3.0,7390b8b1-c68f-4b14-b1df-61a52f803fbd,file,,,ScATAC-seqLevel3,,
syn52176251,Release 3.0,eac2a32e-73da-45a8-8c28-6951cf9027f0,file,,,ScATAC-seqLevel3,,
syn52175909,Release 3.0,f6691de9-15af-475c-8388-8ff8ad13a0a8,file,,,ScATAC-seqLevel3,,
syn52175946,Release 3.0,8b829091-987f-4023-897c-b2303d1ca4c4,file,,,ScATAC-seqLevel3,,
syn52175998,Release 3.0,b002def4-91cd-4a3c-9a4e-7cf2f899bd46,file,,,ScATAC-seqLevel3,,
syn52176769,Release 3.0,a29ee2d7-4d82-443d-b252-e34b7a9ed210,file,,,ScATAC-seqLevel3,,
syn52176283,Release 3.0,48eec8a3-2ad0-4c5d-a535-ce70bf27cd28,file,,,ScATAC-seqLevel3,,
syn52176348,Release 3.0,4c4117e8-f557-4a6e-b401-65d49245e69b,file,,,ScATAC-seqLevel3,,
syn52176806,Release 3.0,fd1d2cf0-0193-4e71-b579-52ee0d4ee76c,file,,,ScATAC-seqLevel3,,
syn52175932,Release 3.0,be62b8b3-9e1b-4805-9462-eef20c15cc21,file,,,ScATAC-seqLevel3,,
syn52176159,Release 3.0,4d3fbf9c-191d-4613-b164-775547bd6166,file,,,ScATAC-seqLevel3,,
syn52176000,Release 3.0,d9bcdfbb-f87e-4ed9-9c8e-afe3806bb69e,file,,,ScATAC-seqLevel3,,
syn52176216,Release 3.0,95b138c4-f9d8-4923-85d9-b75095d851b4,file,,,ScATAC-seqLevel3,,
syn52175925,Release 3.0,a9123a70-fd0c-49c5-bf76-6bfe56dd339a,file,,,ScATAC-seqLevel3,,
syn52175976,Release 3.0,93d2d510-4314-46ad-b302-aa8c29de413f,file,,,ScATAC-seqLevel3,,
syn52176237,Release 3.0,f58e2be4-af85-4ddd-a893-2e5c7f6e09f2,file,,,ScATAC-seqLevel3,,
syn52175987,Release 3.0,63fd2d28-cbaa-4dfe-a2c9-f48acac8a087,file,,,ScATAC-seqLevel3,,
syn52175908,Release 3.0,661ecb35-45c0-47aa-9194-69124867598a,file,,,ScATAC-seqLevel3,,
syn52175940,Release 3.0,350a10ff-0802-41a1-9fe0-0c635b3eb8b2,file,,,ScATAC-seqLevel3,,
syn52176202,Release 3.0,66758d7f-3b76-468b-86e8-53c34fe0cc95,file,,,ScATAC-seqLevel3,,
syn52176813,Release 3.0,54fa1f15-24e9-4892-b85c-7c058548db09,file,,,ScATAC-seqLevel3,,
syn52176445,Release 3.0,3f83ebf5-55f2-4802-b1d7-7866eace23f5,file,,,ScATAC-seqLevel3,,
